departure_airport_code,arrival_airport_code,provider_code,base_price
CAK,BOD,cebupacificair.com,476
CAK,BOD,omanair.com,600
CAK,BOD,ataair.ir,288
CAK,BOS,elal.com,479
CAK,BOS,silkair.com,523
CAK,BOS,olympicair.com,537
CAK,BRU,bangkokair.com,411
CAK,BRU,avianca.com.br,676
CAK,BRU,airberlin.com,274
CAK,BSL,blu-express.com,545
CAK,BSL,airindiaexpress.in,439
CAK,BSL,finnair.com,218
CAK,BSL,united.com,234
CAK,BSL,aeropelican.com.au,140
CAK,BSL,batavia-air.co.id,259
CAK,BSL,cebupacificair.com,234
CAK,BSL,megamaldivesair.com,285
CAK,BSL,japanflight.tripstar.co.jp,697
CAK,BSL,aircanada.com,502
CAK,BTS,czechairlines.com,123
CAK,BTS,omanair.com,388
CAK,BTS,elal.com,298
CAK,BTS,airfrance.com,347
CAK,BTS,flawingo.com,355
CAK,BTS,aa.com,218
CAK,BTS,kenya-airways.com,264
CAK,BVA,salamair.com,245
CAK,BVA,bangkokair.com,492
CAK,BVA,czechairlines.com,423
CAK,BVA,kenya-airways.com,620
CAK,BVA,rahbal.ir,173
CAK,BVA,britishairways.com,455
CAK,BVA,airindia.com,293
CAK,BVA,ceair.com,406
CAK,CAE,mea.com.lb,465
CAK,CDG,aircanada.com,548
CAK,CDG,batavia-air.co.id,359
CAK,CDG,airindia.com,299
CAK,CDG,avianca.com.br,561
CAK,CDG,brindabellaairlines.com.au,152
CAK,CDG,blu-express.com,481
CAK,CDG,flawingo.com,294
CAK,CGK,csair.com,343
CAK,CGK,czechairlines.com,106
CAK,CGK,elal.com,474
CAK,CGN,salamair.com,353
CAK,CGN,omanair.com,145
CAK,CGN,brindabellaairlines.com.au,691
CAK,CGN,elal.com,121
CAK,CGN,airindiaexpress.in,193
CAK,CGN,fijiairways.com,689
CAK,CGN,britishairways.com,506
CAK,CIA,virginamerica.com,542
CAK,CIA,ataair.ir,289
CAK,CIA,blu-express.com,617
CAK,CIA,avianca.com.br,554
CAK,CJU,airindia.com,555
CAK,CJU,virginamerica.com,399
CAK,CJU,aegeanair.com,287
CAK,CJU,aa.com,350
CAK,CLE,britishairways.com,114
CAK,CLE,halatrip.com,392
CAK,CLE,aegeanair.com,388
CAK,CLE,rahbal.ir,599
CAK,CLE,aa.com,445
CAK,CMB,delta.com,631
CAK,CMB,cebupacificair.com,673
CAK,CMB,omanair.com,410
CAK,CMB,iberiaexpress.com,206
CAK,CMB,airfrance.com,688
CAK,CMB,salamair.com,187
CAK,CMB,batavia-air.co.id,269
CAK,CMB,silkair.com,174
CAK,CMB,jetblue.com,595
CAK,CMB,transnusa.co.id,118
CAK,CMH,ceair.com,218
CAK,CMH,fijiairways.com,173
CAK,CMH,halatrip.com,204
CAK,CMH,kenya-airways.com,453
CAK,CMN,brindabellaairlines.com.au,277
CAK,CMN,airfrance.com,388
CAK,CMN,kenya-airways.com,643
CAK,CMN,aegeanair.com,680
CAK,CNF,britishairways.com,234
CAK,CNF,elal.com,375
CAK,CNF,brindabellaairlines.com.au,368
CAK,CNF,omanair.com,300
CAK,CNF,aegeanair.com,413
CAK,CNF,aircanada.com,356
CAK,COS,finnair.com,452
CAK,COS,aircanada.com,678
CAK,COS,rahbal.ir,648
CAK,CPH,jetblue.com,674
CAK,CPH,ataair.ir,573
CAK,CPH,virginamerica.com,463
CAK,CPH,omanair.com,386
CAK,CPH,flawingo.com,146
CAK,CPH,transnusa.co.id,352
CAK,CPH,silkair.com,623
CAK,CPH,czechairlines.com,384
CAK,CRK,flawingo.com,397
CAK,CRK,britishairways.com,203
CAK,CRK,brindabellaairlines.com.au,530
CAK,CRK,ataair.ir,238
CAK,CRK,airberlin.com,668
CAK,CRL,aeropelican.com.au,607
CAK,CRL,iberiaexpress.com,324
CAK,CRL,jetblue.com,261
CAK,CRL,airfrance.com,366
CAK,CRL,bruneiair.com,373
CAK,CTS,ceair.com,193
CAK,CTS,jetblue.com,209
CAK,CVG,halatrip.com,189
CAK,CVG,mea.com.lb,105
CAK,CVG,iberiaexpress.com,286
CAK,CXR,salamair.com,645
CAK,CXR,aa.com,636
CAK,CXR,aegeanair.com,560
CAK,CXR,aeropelican.com.au,675
CAK,CXR,bruneiair.com,675
CAK,CXR,elal.com,229
CAK,CXR,jetblue.com,175
CAK,DAY,avianca.com.br,255
CAK,DAY,united.com,163
CAK,DAY,salamair.com,151
CAK,DAY,omanair.com,623
CAK,DAY,iberiaexpress.com,317
CAK,DAY,kenya-airways.com,455
CAK,DCA,airfrance.com,667
CAK,DCA,aa.com,525
CAK,DCA,megamaldivesair.com,320
CAK,DCA,aeropelican.com.au,296
CAK,DCA,halatrip.com,616
CAK,DCA,flawingo.com,273
CAK,DCA,fijiairways.com,314
CAK,DEN,flawingo.com,121
CAK,DEN,united.com,173
CAK,DEN,airberlin.com,433
CAK,DEN,transnusa.co.id,407
CAK,DEN,bruneiair.com,663
CAK,DEN,silkair.com,537
CAK,DFW,britishairways.com,326
CAK,DFW,kenya-airways.com,456
CAK,DFW,csair.com,101
CAK,DFW,ataair.ir,295
CAK,DFW,delta.com,170
CAK,DME,brindabellaairlines.com.au,364
CAK,DME,csair.com,415
CAK,DME,bangkokair.com,600
CAK,DME,elal.com,675
CAK,DRW,cebupacificair.com,281
CAK,DRW,britishairways.com,404
CAK,DRW,japanflight.tripstar.co.jp,533
CAK,DRW,bruneiair.com,690
CAK,DTW,flawingo.com,605
CAK,DTW,elal.com,157
CAK,DUR,bangkokair.com,206
CAK,DUR,elal.com,219
CAK,DUR,airfrance.com,306
CAK,DUR,kenya-airways.com,418
CAK,DUS,silkair.com,537
CAK,DUS,airindiaexpress.in,137
CAK,EIN,omanair.com,225
CAK,EIN,virginamerica.com,588
CAK,EIN,salamair.com,560
CAK,EIN,aa.com,320
CAK,ESB,japanflight.tripstar.co.jp,100
CAK,ESB,bruneiair.com,342
CAK,ESB,aeropelican.com.au,652
CAK,ESB,rahbal.ir,177
CAK,ESB,airberlin.com,298
CAK,ESB,ceair.com,101
CAK,ESB,csair.com,115
CAK,EWR,elal.com,221
CAK,EWR,csair.com,147
CAK,EWR,airfrance.com,505
CAK,EWR,aircanada.com,317
CAK,EWR,flawingo.com,518
CAK,EWR,britishairways.com,117
CAK,EWR,bangkokair.com,343
CAK,EZE,fijiairways.com,252
CAK,EZE,iberiaexpress.com,507
CAK,EZE,omanair.com,114
CAK,EZE,aircanada.com,238
CAK,FCO,united.com,642
CAK,FCO,mea.com.lb,656
CAK,FCO,bangkokair.com,158
CAK,FCO,silkair.com,350
CAK,FIH,salamair.com,152
CAK,FIH,transnusa.co.id,339
CAK,FIH,japanflight.tripstar.co.jp,565
CAK,FIH,avianca.com.br,174
CAK,FIH,fijiairways.com,180
CAK,FIH,aa.com,516
CAK,FIH,airindiaexpress.in,476
CAK,FLL,ataair.ir,598
CAK,FLL,jetblue.com,381
CAK,FLL,airindia.com,329
CAK,FLL,transnusa.co.id,225
CAK,FLR,salamair.com,174
CAK,FLR,ataair.ir,447
CAK,FLR,omanair.com,117
CAK,FRA,brindabellaairlines.com.au,578
CAK,FRA,blu-express.com,322
CAK,FRA,jetblue.com,527
CAK,FRA,airindia.com,206
CAK,GEG,ataair.ir,401
CAK,GEG,silkair.com,162
CAK,GEG,aegeanair.com,245
CAK,GEG,salamair.com,407
CAK,GIG,elal.com,689
CAK,GIG,aegeanair.com,328
CAK,GIG,fijiairways.com,537
CAK,GIG,aeropelican.com.au,305
CAK,GLA,blu-express.com,697
CAK,GLA,salamair.com,111
CAK,GLA,bruneiair.com,553
CAK,GLA,bangkokair.com,525
CAK,GLA,olympicair.com,306
CAK,GMP,silkair.com,639
CAK,GMP,fijiairways.com,477
CAK,GMP,delta.com,393
CAK,GMP,united.com,631
CAK,GMP,flawingo.com,142
CAK,GOT,batavia-air.co.id,617
CAK,GOT,airindia.com,194
CAK,GOT,aircanada.com,684
CAK,GOT,united.com,629
CAK,GOT,jetblue.com,210
CAK,GOT,airindiaexpress.in,178
CAK,GRU,salamair.com,334
CAK,GRU,aa.com,227
CAK,GRU,omanair.com,346
CAK,GRU,fijiairways.com,301
CAK,GRU,csair.com,350
CAK,GRU,finnair.com,225
CAK,GRU,brindabellaairlines.com.au,185
CAK,GSP,elal.com,513
CAK,GSP,finnair.com,201
CAK,GSP,brindabellaairlines.com.au,673
CAK,GSP,megamaldivesair.com,604
CAK,GSP,mea.com.lb,651
CAK,GUM,aeropelican.com.au,412
CAK,GUM,bruneiair.com,240
CAK,GUM,silkair.com,335
CAK,GUM,airfrance.com,436
CAK,GUM,olympicair.com,164
CAK,GYD,elal.com,238
CAK,GYD,kenya-airways.com,505
CAK,GYD,bangkokair.com,476
CAK,HAH,megamaldivesair.com,459
CAK,HAH,silkair.com,251
CAK,HAH,omanair.com,222
CAK,HAH,iberiaexpress.com,253
CAK,HAH,aeropelican.com.au,445
CAK,HAH,kenya-airways.com,504
CAK,HAH,brindabellaairlines.com.au,262
CAK,HAH,bangkokair.com,569
CAK,HAH,elal.com,410
CAK,HAH,czechairlines.com,183
CAK,HAJ,airindiaexpress.in,524
CAK,HAJ,flawingo.com,494
CAK,HAJ,japanflight.tripstar.co.jp,493
CAK,HAJ,olympicair.com,664
CAK,HAJ,halatrip.com,333
CAK,HAJ,transnusa.co.id,433
CAK,HAJ,kenya-airways.com,597
CAK,HAM,britishairways.com,608
CAK,HAM,aircanada.com,487
CAK,HAM,bruneiair.com,560
CAK,HAM,finnair.com,448
CAK,HAM,bangkokair.com,509
CAK,HAM,flawingo.com,339
CAK,HBE,fijiairways.com,156
CAK,HBE,olympicair.com,320
CAK,HBE,halatrip.com,133
CAK,HBE,airindiaexpress.in,555
CAK,HBE,virginamerica.com,124
CAK,HBE,omanair.com,172
CAK,HIJ,aa.com,459
CAK,HIJ,britishairways.com,585
CAK,HIJ,megamaldivesair.com,603
CAK,HIJ,aircanada.com,538
CAK,HIJ,olympicair.com,528
CAK,HIJ,rahbal.ir,506
CAK,HKG,czechairlines.com,483
CAK,HKG,aeropelican.com.au,484
CAK,HKG,omanair.com,216
CAK,HND,cebupacificair.com,578
CAK,HND,airberlin.com,117
CAK,HND,batavia-air.co.id,297
CAK,HND,airindia.com,624
CAK,HND,blu-express.com,582
CAK,HND,ceair.com,476
CAK,HNL,transnusa.co.id,423
CAK,HNL,kenya-airways.com,382
CAK,HNL,elal.com,562
CAK,HNL,silkair.com,465
CAK,HNL,airfrance.com,259
CAK,HOU,avianca.com.br,383
CAK,HOU,blu-express.com,393
CAK,HOU,ataair.ir,166
CAK,HOU,virginamerica.com,574
CAK,HOU,ceair.com,574
CAK,HOU,airberlin.com,204
CAK,HOU,delta.com,131
CAK,HOU,airindiaexpress.in,576
CAK,IAD,airberlin.com,505
CAK,IAD,csair.com,471
CAK,IAD,transnusa.co.id,262
CAK,IAH,britishairways.com,530
CAK,IAH,united.com,231
CAK,IAH,megamaldivesair.com,358
CAK,IAH,aegeanair.com,378
CAK,IAH,iberiaexpress.com,381
CAK,IAH,elal.com,296
CAK,IAH,virginamerica.com,660
CAK,IAH,omanair.com,523
CAK,ICN,kenya-airways.com,284
CAK,ICN,omanair.com,288
CAK,ICN,flawingo.com,656
CAK,ICN,salamair.com,693
CAK,ICT,ataair.ir,201
CAK,ICT,mea.com.lb,492
CAK,ICT,bangkokair.com,586
CAK,ICT,airberlin.com,492
CAK,ICT,united.com,635
CAK,ICT,batavia-air.co.id,464
CAK,ICT,omanair.com,635
CAK,IEV,rahbal.ir,467
CAK,IEV,bangkokair.com,679
CAK,IEV,aa.com,334
CAK,IEV,jetblue.com,147
CAK,IEV,bruneiair.com,263
CAK,IEV,fijiairways.com,520
CAK,IKA,rahbal.ir,112
CAK,IKA,bangkokair.com,257
CAK,IKA,transnusa.co.id,212
CAK,IKA,elal.com,460
CAK,IKA,aa.com,161
CAK,IST,virginamerica.com,146
CAK,IST,ceair.com,184
CAK,IST,avianca.com.br,694
CAK,IST,ataair.ir,265
CAK,IST,jetblue.com,121
CAK,IST,omanair.com,131
CAK,IST,kenya-airways.com,442
CAK,IST,mea.com.lb,311
CAK,ITM,csair.com,555
CAK,ITM,mea.com.lb,377
CAK,ITM,cebupacificair.com,610
CAK,ITM,airindia.com,517
CAK,JAX,brindabellaairlines.com.au,456
CAK,JAX,bruneiair.com,390
CAK,JAX,delta.com,182
CAK,JFK,aeropelican.com.au,235
CAK,JFK,ceair.com,441
CAK,JFK,fijiairways.com,399
CAK,JFK,delta.com,611
CAK,JFK,batavia-air.co.id,458
CAK,JFK,csair.com,101
CAK,JNB,ataair.ir,404
CAK,JNB,czechairlines.com,438
CAK,JNB,flawingo.com,306
CAK,JNB,britishairways.com,527
CAK,JNB,halatrip.com,120
CAK,KBP,jetblue.com,670
CAK,KBP,omanair.com,149
CAK,KBP,elal.com,153
CAK,KBP,ceair.com,163
CAK,KBP,aegeanair.com,154
CAK,KEF,avianca.com.br,537
CAK,KEF,czechairlines.com,152
CAK,KEF,airberlin.com,697
CAK,KEF,batavia-air.co.id,633
CAK,KEF,flawingo.com,662
CAK,KEF,japanflight.tripstar.co.jp,143
CAK,KEF,finnair.com,437
CAK,KEF,brindabellaairlines.com.au,387
CAK,KEF,airindia.com,515
CAK,KIN,japanflight.tripstar.co.jp,492
CAK,KIN,transnusa.co.id,134
CAK,KIN,omanair.com,490
CAK,KIN,halatrip.com,176
CAK,KIN,bangkokair.com,226
CAK,KIN,airberlin.com,515
CAK,KIX,ataair.ir,225
CAK,KIX,mea.com.lb,119
CAK,KIX,blu-express.com,649
CAK,KIX,airfrance.com,328
CAK,KIX,airindia.com,121
CAK,KIX,bangkokair.com,335
CAK,KUL,ataair.ir,503
CAK,LAS,bruneiair.com,428
CAK,LAS,airberlin.com,548
CAK,LAX,airberlin.com,216
CAK,LAX,united.com,174
CAK,LAX,batavia-air.co.id,671
CAK,LAX,brindabellaairlines.com.au,428
CAK,LAX,jetblue.com,593
CAK,LAX,fijiairways.com,538
CAK,LAX,bruneiair.com,434
CAK,LAX,britishairways.com,250
CAK,LAX,salamair.com,191
CAK,LBB,aegeanair.com,613
CAK,LBB,omanair.com,433
CAK,LBB,avianca.com.br,681
CAK,LBB,airberlin.com,162
CAK,LBB,bangkokair.com,592
CAK,LCY,blu-express.com,298
CAK,LCY,aegeanair.com,236
CAK,LCY,transnusa.co.id,307
CAK,LCY,mea.com.lb,630
CAK,LCY,flawingo.com,539
CAK,LCY,airindia.com,315
CAK,LCY,ataair.ir,286
CAK,LCY,batavia-air.co.id,309
CAK,LED,megamaldivesair.com,104
CAK,LED,ataair.ir,540
CAK,LED,bangkokair.com,358
CAK,LED,brindabellaairlines.com.au,323
CAK,LED,transnusa.co.id,306
CAK,LED,mea.com.lb,108
CAK,LGA,avianca.com.br,689
CAK,LGA,virginamerica.com,252
CAK,LGA,aa.com,598
CAK,LGA,mea.com.lb,394
CDG,AAR,halatrip.com,508
CDG,AAR,avianca.com.br,175
CDG,AAR,airindia.com,549
CDG,AAR,batavia-air.co.id,290
CDG,AAR,virginamerica.com,597
CDG,AAR,airberlin.com,495
CDG,AAR,jetblue.com,548
CDG,AAR,kenya-airways.com,547
CDG,AAR,olympicair.com,172
CDG,ADB,aa.com,624
CDG,ADB,aeropelican.com.au,570
CDG,ADB,airberlin.com,547
CDG,ADB,airindiaexpress.in,240
CDG,ADB,kenya-airways.com,572
CDG,ADB,iberiaexpress.com,308
CDG,ADB,transnusa.co.id,400
CDG,ADB,ataair.ir,680
CDG,ADB,avianca.com.br,186
CDG,ADB,brindabellaairlines.com.au,178
CDG,ADB,batavia-air.co.id,693
CDG,ADB,united.com,178
CDG,ADB,blu-express.com,456
CDG,ADB,cebupacificair.com,129
CDG,ADB,japanflight.tripstar.co.jp,357
CDG,ADB,delta.com,348
CDG,ADL,elal.com,451
CDG,ADL,ataair.ir,407
CDG,ADL,flawingo.com,525
CDG,ADL,halatrip.com,316
CDG,ADL,batavia-air.co.id,650
CDG,ADL,fijiairways.com,204
CDG,ADL,omanair.com,185
CDG,AKL,flawingo.com,572
CDG,AKL,fijiairways.com,641
CDG,AKL,ataair.ir,417
CDG,AKL,aeropelican.com.au,395
CDG,AKL,avianca.com.br,608
CDG,AKL,kenya-airways.com,543
CDG,AKL,aircanada.com,691
CDG,AMM,iberiaexpress.com,400
CDG,AMM,ataair.ir,697
CDG,APW,olympicair.com,428
CDG,APW,iberiaexpress.com,555
CDG,APW,flawingo.com,495
CDG,APW,airfrance.com,256
CDG,APW,silkair.com,622
CDG,APW,aircanada.com,238
CDG,ARN,cebupacificair.com,280
CDG,ARN,megamaldivesair.com,560
CDG,ARN,aircanada.com,382
CDG,ARN,jetblue.com,423
CDG,ARN,aeropelican.com.au,515
CDG,ARN,delta.com,332
CDG,ATH,jetblue.com,499
CDG,ATH,aircanada.com,497
CDG,ATH,virginamerica.com,636
CDG,ATH,airberlin.com,265
CDG,ATH,transnusa.co.id,311
CDG,ATL,rahbal.ir,259
CDG,ATL,airindiaexpress.in,213
CDG,ATL,aeropelican.com.au,264
CDG,ATL,omanair.com,350
CDG,AUH,virginamerica.com,581
CDG,AUH,cebupacificair.com,550
CDG,AUH,omanair.com,291
CDG,AUH,delta.com,346
CDG,AUH,aegeanair.com,261
CDG,AUH,aircanada.com,134
CDG,AUH,finnair.com,447
CDG,AUH,brindabellaairlines.com.au,110
CDG,AUH,csair.com,641
CDG,AUS,batavia-air.co.id,396
CDG,AUS,ceair.com,277
CDG,AUS,omanair.com,675
CDG,AUS,halatrip.com,154
CDG,AUS,britishairways.com,447
CDG,AUS,jetblue.com,271
CDG,AUS,airberlin.com,180
CDG,BCN,flawingo.com,319
CDG,BCN,bangkokair.com,364
CDG,BCN,airindiaexpress.in,371
CDG,BDA,bangkokair.com,160
CDG,BDA,elal.com,607
CDG,BDA,csair.com,187
CDG,BDA,japanflight.tripstar.co.jp,309
CDG,BDA,aircanada.com,188
CDG,BDA,iberiaexpress.com,500
CDG,BGW,czechairlines.com,586
CDG,BGW,silkair.com,442
CDG,BGW,transnusa.co.id,432
CDG,BGW,brindabellaairlines.com.au,471
CDG,BGW,aeropelican.com.au,345
CDG,BGW,ceair.com,140
CDG,BGW,japanflight.tripstar.co.jp,507
CDG,BGW,olympicair.com,374
CDG,BGW,kenya-airways.com,382
CDG,BGY,olympicair.com,683
CDG,BGY,iberiaexpress.com,453
CDG,BGY,megamaldivesair.com,674
CDG,BGY,aegeanair.com,278
CDG,BGY,ceair.com,595
CDG,BGY,avianca.com.br,114
CDG,BHX,ataair.ir,502
CDG,BHX,japanflight.tripstar.co.jp,222
CDG,BHX,aa.com,526
CDG,BHX,omanair.com,113
CDG,BHX,blu-express.com,279
CDG,BHX,rahbal.ir,150
CDG,BJV,mea.com.lb,683
CDG,BJV,aeropelican.com.au,542
CDG,BJV,finnair.com,638
CDG,BJV,silkair.com,291
CDG,BJV,blu-express.com,671
CDG,BOD,aeropelican.com.au,168
CDG,BOD,czechairlines.com,460
CDG,BOS,airfrance.com,635
CDG,BOS,omanair.com,694
CDG,BOS,rahbal.ir,236
CDG,BOS,batavia-air.co.id,178
CDG,BRU,avianca.com.br,222
CDG,BRU,blu-express.com,386
CDG,BSL,salamair.com,477
CDG,BSL,kenya-airways.com,374
CDG,BTS,united.com,228
CDG,BTS,bruneiair.com,360
CDG,BTS,ceair.com,672
CDG,BTS,avianca.com.br,114
CDG,BVA,csair.com,576
CDG,BVA,blu-express.com,419
CDG,BVA,halatrip.com,455
CDG,BVA,cebupacificair.com,171
CDG,BVA,transnusa.co.id,347
CDG,BVA,brindabellaairlines.com.au,142
CDG,CAE,iberiaexpress.com,483
CDG,CAE,airindia.com,248
CDG,CAE,flawingo.com,695
CDG,CAE,virginamerica.com,639
CDG,CAE,brindabellaairlines.com.au,405
CDG,CAK,airindiaexpress.in,121
CDG,CAK,britishairways.com,454
CDG,CAK,bruneiair.com,160
CDG,CAK,fijiairways.com,399
CDG,CGK,avianca.com.br,666
CDG,CGK,flawingo.com,500
CDG,CGK,silkair.com,111
CDG,CGK,virginamerica.com,216
CDG,CGK,fijiairways.com,522
CDG,CGN,czechairlines.com,229
CDG,CGN,airindiaexpress.in,172
CDG,CGN,aegeanair.com,279
CDG,CGN,bangkokair.com,697
CDG,CGN,rahbal.ir,431
CDG,CGN,olympicair.com,613
CDG,CGN,megamaldivesair.com,432
CDG,CGN,airberlin.com,415
CDG,CIA,jetblue.com,371
CDG,CIA,csair.com,119
CDG,CIA,aeropelican.com.au,331
CDG,CIA,salamair.com,189
CDG,CIA,batavia-air.co.id,640
CDG,CIA,britishairways.com,218
CDG,CIA,aegeanair.com,303
CDG,CIA,transnusa.co.id,637
CDG,CJU,virginamerica.com,223
CDG,CJU,transnusa.co.id,236
CDG,CLE,omanair.com,132
CDG,CLE,mea.com.lb,546
CDG,CLE,iberiaexpress.com,531
CDG,CLE,silkair.com,203
CDG,CMB,airindia.com,376
CDG,CMB,avianca.com.br,432
CDG,CMB,rahbal.ir,151
CDG,CMB,airberlin.com,475
CDG,CMH,iberiaexpress.com,609
CDG,CMH,bruneiair.com,400
CDG,CMH,elal.com,397
CDG,CMH,aeropelican.com.au,127
CDG,CMN,ataair.ir,193
CDG,CMN,kenya-airways.com,493
CDG,CMN,aeropelican.com.au,256
CDG,CMN,halatrip.com,609
CDG,CMN,omanair.com,401
CDG,CMN,japanflight.tripstar.co.jp,539
CDG,CMN,fijiairways.com,227
CDG,CNF,flawingo.com,114
CDG,CNF,united.com,187
CDG,CNF,airindiaexpress.in,550
CDG,CNF,blu-express.com,419
CDG,CNF,virginamerica.com,465
CDG,CNF,csair.com,409
CDG,CNF,aa.com,212
CDG,CNF,finnair.com,650
CDG,COS,flawingo.com,152
CDG,COS,united.com,430
CDG,COS,blu-express.com,622
CDG,COS,salamair.com,411
CDG,CPH,silkair.com,211
CDG,CPH,czechairlines.com,538
CDG,CPH,avianca.com.br,665
CDG,CRK,batavia-air.co.id,666
CDG,CRK,aegeanair.com,248
CDG,CRK,finnair.com,170
CDG,CRK,blu-express.com,472
CDG,CRK,japanflight.tripstar.co.jp,147
CDG,CRK,avianca.com.br,455
CDG,CRL,mea.com.lb,103
CDG,CRL,omanair.com,150
CDG,CRL,delta.com,115
CDG,CRL,fijiairways.com,170
CDG,CRL,aa.com,260
CDG,CRL,aeropelican.com.au,163
CDG,CRL,silkair.com,528
CDG,CTS,blu-express.com,529
CDG,CTS,batavia-air.co.id,543
CDG,CTS,bruneiair.com,304
CDG,CTS,airindia.com,213
CDG,CTS,halatrip.com,658
CDG,CTS,csair.com,190
CDG,CTS,airindiaexpress.in,593
CDG,CVG,csair.com,341
CDG,CVG,ceair.com,629
CDG,CVG,airfrance.com,622
CDG,CVG,flawingo.com,524
CDG,CVG,bruneiair.com,523
CDG,CVG,elal.com,283
CDG,CXR,olympicair.com,579
CDG,CXR,ataair.ir,302
CDG,CXR,airfrance.com,132
CDG,CXR,batavia-air.co.id,681
CDG,CXR,rahbal.ir,612
CDG,CXR,jetblue.com,387
CDG,CXR,aa.com,294
CDG,DAY,finnair.com,359
CDG,DAY,olympicair.com,476
CDG,DAY,airfrance.com,225
CDG,DAY,halatrip.com,632
CDG,DAY,salamair.com,688
CDG,DAY,aegeanair.com,642
CDG,DAY,batavia-air.co.id,577
CDG,DAY,mea.com.lb,367
CDG,DCA,britishairways.com,189
CDG,DCA,brindabellaairlines.com.au,269
CDG,DCA,batavia-air.co.id,427
CDG,DCA,czechairlines.com,512
CDG,DCA,silkair.com,136
CDG,DEN,airberlin.com,388
CDG,DEN,csair.com,220
CDG,DEN,airindiaexpress.in,178
CDG,DFW,blu-express.com,606
CDG,DME,kenya-airways.com,271
CDG,DME,britishairways.com,346
CDG,DME,halatrip.com,442
CDG,DME,cebupacificair.com,626
CDG,DME,ceair.com,611
CDG,DME,airfrance.com,572
CDG,DRW,transnusa.co.id,158
CDG,DRW,finnair.com,539
CDG,DRW,flawingo.com,177
CDG,DRW,bangkokair.com,155
CDG,DRW,ceair.com,292
CDG,DRW,batavia-air.co.id,189
CDG,DTW,mea.com.lb,294
CDG,DTW,jetblue.com,341
CDG,DTW,ataair.ir,589
CDG,DTW,aeropelican.com.au,153
CDG,DTW,ceair.com,196
CDG,DUR,aegeanair.com,352
CDG,DUR,aircanada.com,628
CDG,DUR,blu-express.com,497
CDG,DUR,iberiaexpress.com,356
CDG,DUR,omanair.com,151
CDG,DUS,airindiaexpress.in,631
CDG,DUS,virginamerica.com,509
CDG,DUS,mea.com.lb,581
CDG,DUS,cebupacificair.com,498
CDG,EIN,salamair.com,597
CDG,EIN,britishairways.com,609
CDG,EIN,czechairlines.com,417
CDG,ESB,ceair.com,463
CDG,ESB,aa.com,627
CDG,EWR,flawingo.com,372
CDG,EZE,transnusa.co.id,363
CDG,EZE,japanflight.tripstar.co.jp,240
CDG,EZE,bangkokair.com,143
CDG,EZE,aegeanair.com,225
CDG,EZE,bruneiair.com,614
CDG,EZE,airfrance.com,446
CDG,FCO,airberlin.com,198
CDG,FCO,blu-express.com,178
CDG,FCO,jetblue.com,280
CDG,FCO,halatrip.com,369
CDG,FCO,bruneiair.com,355
CDG,FCO,finnair.com,504
CDG,FIH,jetblue.com,483
CDG,FIH,csair.com,527
CDG,FIH,aeropelican.com.au,630
CDG,FIH,batavia-air.co.id,561
CDG,FIH,olympicair.com,303
CDG,FLL,britishairways.com,511
CDG,FLL,aircanada.com,248
CDG,FLL,halatrip.com,368
CDG,FLR,japanflight.tripstar.co.jp,277
CDG,FLR,aircanada.com,347
CDG,FRA,czechairlines.com,130
CDG,FRA,kenya-airways.com,643
CDG,FRA,batavia-air.co.id,406
CDG,FRA,olympicair.com,400
CDG,GEG,bangkokair.com,414
CDG,GEG,virginamerica.com,626
CDG,GEG,airindiaexpress.in,601
CDG,GEG,brindabellaairlines.com.au,613
CDG,GIG,ataair.ir,109
CDG,GIG,kenya-airways.com,463
CDG,GIG,aircanada.com,121
CDG,GIG,halatrip.com,103
CDG,GIG,united.com,496
CDG,GIG,olympicair.com,543
CDG,GIG,omanair.com,276
CDG,GLA,blu-express.com,445
CDG,GLA,batavia-air.co.id,428
CDG,GLA,rahbal.ir,674
CDG,GLA,bangkokair.com,614
CDG,GLA,omanair.com,361
CDG,GLA,megamaldivesair.com,562
CDG,GMP,cebupacificair.com,243
CDG,GMP,airindiaexpress.in,394
CDG,GMP,airindia.com,199
CDG,GOT,elal.com,263
CDG,GOT,bruneiair.com,424
CDG,GRU,cebupacificair.com,378
CDG,GRU,transnusa.co.id,324
CDG,GRU,airberlin.com,117
CDG,GRU,flawingo.com,314
CDG,GRU,kenya-airways.com,247
CDG,GRU,csair.com,245
CDG,GRU,aa.com,185
CDG,GRU,bangkokair.com,654
CDG,GRU,ceair.com,288
CDG,GSP,united.com,601
CDG,GSP,jetblue.com,480
CDG,GSP,ceair.com,682
CDG,GSP,blu-express.com,197
CDG,GUM,aircanada.com,477
CDG,GUM,bangkokair.com,459
CDG,GUM,finnair.com,120
CDG,GUM,fijiairways.com,653
CDG,GUM,japanflight.tripstar.co.jp,272
CDG,GYD,aircanada.com,300
CDG,GYD,halatrip.com,280
CDG,GYD,airberlin.com,336
CDG,GYD,aegeanair.com,302
CDG,GYD,flawingo.com,349
CDG,GYD,aa.com,313
CDG,GYD,ceair.com,378
CDG,HAH,aa.com,629
CDG,HAH,britishairways.com,218
CDG,HAH,aegeanair.com,463
CDG,HAJ,airindiaexpress.in,635
CDG,HAJ,flawingo.com,292
CDG,HAJ,airberlin.com,242
CDG,HAJ,aa.com,249
CDG,HAJ,airfrance.com,518
CDG,HAM,aegeanair.com,686
CDG,HAM,silkair.com,132
CDG,HAM,flawingo.com,272
CDG,HBE,megamaldivesair.com,653
